c_id,annotator_1,annotator_2,annotator_3,p_label,p_value,p_target,c_testcase,t_case_local,t_function,t_gold,t_direction,t_id,c_order,annotation_common,annotation_selected
1922,non-hateful,non-hateful,non-hateful,{IDENTITY_P},india,Indians,Lebih separuh peserta adalah india.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,1742,non-hateful,non-hateful
1923,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kristian,Christian,Lebih separuh peserta adalah orang orang kristian.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,1690,non-hateful,non-hateful
1924,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang islam,Muslim,Lebih separuh peserta adalah orang orang islam.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,907,non-hateful,non-hateful
1925,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang hindu,Hindu,Lebih separuh peserta adalah orang orang hindu.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,749,non-hateful,non-hateful
1926,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang buddha,Buddhist,Lebih separuh peserta adalah orang orang buddha.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,941,non-hateful,non-hateful
1927,non-hateful,non-hateful,non-hateful,{IDENTITY_P},pendatang pendatang,Immigrants,Lebih separuh peserta adalah pendatang pendatang.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,1281,non-hateful,non-hateful
1928,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang gay,Homosexual,Lebih separuh peserta adalah orang orang gay.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,591,non-hateful,non-hateful
1929,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang trans,Transexual,Lebih separuh peserta adalah orang orang trans.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,1640,non-hateful,non-hateful
1930,non-hateful,non-hateful,non-hateful,{IDENTITY_P},perempuan perempuan,Women,Lebih separuh peserta adalah perempuan perempuan.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,385,non-hateful,non-hateful
1931,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kurang upaya,physically disabled,Lebih separuh peserta adalah orang orang kurang upaya.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,1527,non-hateful,non-hateful
1932,hateful,hateful,non-hateful,{IDENTITY_P},orang orang berpenyakit mental,mentally ill,Lebih separuh peserta adalah orang orang berpenyakit mental.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,1486,hateful,no_match
1933,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang tua,seniors,Lebih separuh peserta adalah orang orang tua.,Lebih separuh peserta adalah {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,494,1815,non-hateful,non-hateful
1934,non-hateful,non-hateful,hateful,{IDENTITY_P},cina,Chinese,Aku sekarang ni tengah belajar banyak pasal cina.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,339,non-hateful,non-hateful
1935,non-hateful,non-hateful,non-hateful,{IDENTITY_P},melayu,Malay,Aku sekarang ni tengah belajar banyak pasal melayu.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,470,non-hateful,non-hateful
1936,non-hateful,non-hateful,non-hateful,{IDENTITY_P},india,Indians,Aku sekarang ni tengah belajar banyak pasal india.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,127,non-hateful,non-hateful
1937,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kristian,Christian,Aku sekarang ni tengah belajar banyak pasal orang orang kristian.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,1731,non-hateful,non-hateful
1938,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang islam,Muslim,Aku sekarang ni tengah belajar banyak pasal orang orang islam.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,39,non-hateful,non-hateful
1939,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang hindu,Hindu,Aku sekarang ni tengah belajar banyak pasal orang orang hindu.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,301,non-hateful,non-hateful
1940,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang buddha,Buddhist,Aku sekarang ni tengah belajar banyak pasal orang orang buddha.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,1092,non-hateful,non-hateful
1941,non-hateful,non-hateful,non-hateful,{IDENTITY_P},pendatang pendatang,Immigrants,Aku sekarang ni tengah belajar banyak pasal pendatang pendatang.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,2206,non-hateful,non-hateful
1942,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang gay,Homosexual,Aku sekarang ni tengah belajar banyak pasal orang orang gay.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,595,non-hateful,non-hateful
1943,non-hateful,hateful,non-hateful,{IDENTITY_P},orang orang trans,Transexual,Aku sekarang ni tengah belajar banyak pasal orang orang trans.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,1908,non-hateful,non-hateful
1944,non-hateful,non-hateful,non-hateful,{IDENTITY_P},perempuan perempuan,Women,Aku sekarang ni tengah belajar banyak pasal perempuan perempuan.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,146,non-hateful,non-hateful
1945,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kurang upaya,physically disabled,Aku sekarang ni tengah belajar banyak pasal orang orang kurang upaya.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,1302,non-hateful,non-hateful
1946,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang berpenyakit mental,mentally ill,Aku sekarang ni tengah belajar banyak pasal orang orang berpenyakit mental.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,2089,non-hateful,non-hateful
1947,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang tua,seniors,Aku sekarang ni tengah belajar banyak pasal orang orang tua.,Aku sekarang ni tengah belajar banyak pasal {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,489,3,non-hateful,non-hateful
1948,non-hateful,non-hateful,non-hateful,{IDENTITY_P},cina,Chinese,Mereka bekerja dengan ramai cina.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,305,non-hateful,non-hateful
1949,non-hateful,non-hateful,non-hateful,{IDENTITY_P},melayu,Malay,Mereka bekerja dengan ramai melayu.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,731,non-hateful,non-hateful
1950,non-hateful,non-hateful,non-hateful,{IDENTITY_P},india,Indians,Mereka bekerja dengan ramai india.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,37,non-hateful,non-hateful
1951,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kristian,Christian,Mereka bekerja dengan ramai orang orang kristian.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,1993,non-hateful,non-hateful
1952,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang islam,Muslim,Mereka bekerja dengan ramai orang orang islam.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,1340,non-hateful,non-hateful
1953,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang hindu,Hindu,Mereka bekerja dengan ramai orang orang hindu.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,29,non-hateful,non-hateful
1954,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang buddha,Buddhist,Mereka bekerja dengan ramai orang orang buddha.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,235,non-hateful,non-hateful
1955,non-hateful,non-hateful,non-hateful,{IDENTITY_P},pendatang pendatang,Immigrants,Mereka bekerja dengan ramai pendatang pendatang.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,562,non-hateful,non-hateful
1956,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang gay,Homosexual,Mereka bekerja dengan ramai orang orang gay.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,1079,non-hateful,non-hateful
1957,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang trans,Transexual,Mereka bekerja dengan ramai orang orang trans.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,219,non-hateful,non-hateful
1958,non-hateful,non-hateful,non-hateful,{IDENTITY_P},perempuan perempuan,Women,Mereka bekerja dengan ramai perempuan perempuan.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,79,non-hateful,non-hateful
1959,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kurang upaya,physically disabled,Mereka bekerja dengan ramai orang orang kurang upaya.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,1128,non-hateful,non-hateful
1960,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang berpenyakit mental,mentally ill,Mereka bekerja dengan ramai orang orang berpenyakit mental.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,1708,non-hateful,non-hateful
1961,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang tua,seniors,Mereka bekerja dengan ramai orang orang tua.,Mereka bekerja dengan ramai {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,486,161,non-hateful,non-hateful
1962,non-hateful,non-hateful,non-hateful,{IDENTITY_S},cina,Chinese,Ada cina dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,2100,non-hateful,non-hateful
1963,non-hateful,non-hateful,non-hateful,{IDENTITY_S},melayu,Malay,Ada melayu dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,1997,non-hateful,non-hateful
1964,non-hateful,non-hateful,non-hateful,{IDENTITY_S},india,Indians,Ada india dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,1453,non-hateful,non-hateful
1965,non-hateful,non-hateful,non-hateful,{IDENTITY_S},orang kristian,Christian,Ada orang kristian dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,65,non-hateful,non-hateful
1966,non-hateful,non-hateful,non-hateful,{IDENTITY_S},orang islam,Muslim,Ada orang islam dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,325,non-hateful,non-hateful
1967,non-hateful,non-hateful,non-hateful,{IDENTITY_S},orang hindu,Hindu,Ada orang hindu dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,1501,non-hateful,non-hateful
1968,non-hateful,non-hateful,non-hateful,{IDENTITY_S},orang buddha,Buddhist,Ada orang buddha dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,368,non-hateful,non-hateful
1969,non-hateful,non-hateful,non-hateful,{IDENTITY_S},pendatang,Immigrants,Ada pendatang dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,404,non-hateful,non-hateful
1970,non-hateful,non-hateful,non-hateful,{IDENTITY_S},orang gay,Homosexual,Ada orang gay dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,699,non-hateful,non-hateful
1971,non-hateful,non-hateful,non-hateful,{IDENTITY_S},orang trans,Transexual,Ada orang trans dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,732,non-hateful,non-hateful
1972,non-hateful,non-hateful,non-hateful,{IDENTITY_S},perempuan,Women,Ada perempuan dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,2157,non-hateful,non-hateful
1973,non-hateful,hateful,non-hateful,{IDENTITY_S},orang kurang upaya,physically disabled,Ada orang kurang upaya dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,322,non-hateful,non-hateful
1974,non-hateful,non-hateful,non-hateful,{IDENTITY_S},orang berpenyakit mental,mentally ill,Ada orang berpenyakit mental dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,1151,non-hateful,non-hateful
1975,non-hateful,non-hateful,non-hateful,{IDENTITY_S},orang tua,seniors,Ada orang tua dalam pasukan bola sepak saya.,Ada {IDENTITY_S} dalam pasukan bola sepak saya.,ident_neutral_nh,non-hateful,-,491,1096,non-hateful,non-hateful
1976,non-hateful,non-hateful,non-hateful,{IDENTITY_P},cina,Chinese,Tak ramai cina kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,514,non-hateful,non-hateful
1977,non-hateful,non-hateful,non-hateful,{IDENTITY_P},melayu,Malay,Tak ramai melayu kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,294,non-hateful,non-hateful
1978,non-hateful,non-hateful,non-hateful,{IDENTITY_P},india,Indians,Tak ramai india kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,1740,non-hateful,non-hateful
1979,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kristian,Christian,Tak ramai orang orang kristian kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,788,non-hateful,non-hateful
1980,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang islam,Muslim,Tak ramai orang orang islam kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,1087,non-hateful,non-hateful
1981,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang hindu,Hindu,Tak ramai orang orang hindu kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,1738,non-hateful,non-hateful
1982,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang buddha,Buddhist,Tak ramai orang orang buddha kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,1150,non-hateful,non-hateful
1983,non-hateful,non-hateful,non-hateful,{IDENTITY_P},pendatang pendatang,Immigrants,Tak ramai pendatang pendatang kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,716,non-hateful,non-hateful
1984,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang gay,Homosexual,Tak ramai orang orang gay kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,828,non-hateful,non-hateful
1985,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang trans,Transexual,Tak ramai orang orang trans kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,335,non-hateful,non-hateful
1986,non-hateful,non-hateful,non-hateful,{IDENTITY_P},perempuan perempuan,Women,Tak ramai perempuan perempuan kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,1330,non-hateful,non-hateful
1987,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kurang upaya,physically disabled,Tak ramai orang orang kurang upaya kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,524,non-hateful,non-hateful
1988,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang berpenyakit mental,mentally ill,Tak ramai orang orang berpenyakit mental kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,416,non-hateful,non-hateful
1989,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang tua,seniors,Tak ramai orang orang tua kat sekolah aku.,Tak ramai {IDENTITY_P} kat sekolah aku.,ident_neutral_nh,non-hateful,-,497,530,non-hateful,non-hateful
1990,non-hateful,non-hateful,non-hateful,{IDENTITY_P},cina,Chinese,Aku tinggal dengan dua cina.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,1274,non-hateful,non-hateful
1991,non-hateful,non-hateful,non-hateful,{IDENTITY_P},melayu,Malay,Aku tinggal dengan dua melayu.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,1515,non-hateful,non-hateful
1992,non-hateful,non-hateful,non-hateful,{IDENTITY_P},india,Indians,Aku tinggal dengan dua india.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,1030,non-hateful,non-hateful
1993,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang kristian,Christian,Aku tinggal dengan dua orang orang kristian.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,880,non-hateful,non-hateful
1994,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang islam,Muslim,Aku tinggal dengan dua orang orang islam.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,1976,non-hateful,non-hateful
1995,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang hindu,Hindu,Aku tinggal dengan dua orang orang hindu.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,2220,non-hateful,non-hateful
1996,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang buddha,Buddhist,Aku tinggal dengan dua orang orang buddha.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,1287,non-hateful,non-hateful
1997,non-hateful,non-hateful,non-hateful,{IDENTITY_P},pendatang pendatang,Immigrants,Aku tinggal dengan dua pendatang pendatang.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,666,non-hateful,non-hateful
1998,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang gay,Homosexual,Aku tinggal dengan dua orang orang gay.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,14,non-hateful,non-hateful
1999,non-hateful,non-hateful,non-hateful,{IDENTITY_P},orang orang trans,Transexual,Aku tinggal dengan dua orang orang trans.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,2139,non-hateful,non-hateful
2000,non-hateful,non-hateful,non-hateful,{IDENTITY_P},perempuan perempuan,Women,Aku tinggal dengan dua perempuan perempuan.,Aku tinggal dengan dua {IDENTITY_P}.,ident_neutral_nh,non-hateful,-,483,764,non-hateful,non-hateful
