c_id,annotator_1,annotator_3,p_label,p_value,p_target,c_testcase,t_case_local,t_function,t_direction,t_id,c_order,c_group,t_gold,annotation_common,annotation_selected
2752,hateful,hateful,{IDENTITY_P},கிறித்துவர்கள்,Christian,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் கிறித்துவர்கள் தான்,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் {IDENTITY_P} தான்,ref_subs_sent_h,,398,2470,3,hateful,hateful,hateful
2754,hateful,hateful,{IDENTITY_P},இந்துவர்கள்,Hindu,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் இந்துவர்கள் தான்,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் {IDENTITY_P} தான்,ref_subs_sent_h,,398,1261,3,hateful,hateful,hateful
2755,hateful,hateful,{IDENTITY_P},பௌத்தர்கள்,Buddhist,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் பௌத்தர்கள் தான்,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் {IDENTITY_P} தான்,ref_subs_sent_h,,398,1665,3,hateful,hateful,hateful
2759,hateful,hateful,{IDENTITY_P},பெண்கள்,Women,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் பெண்கள் தான்,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் {IDENTITY_P} தான்,ref_subs_sent_h,,398,122,3,hateful,hateful,hateful
2760,hateful,hateful,{IDENTITY_P},உடல் ஊனமுற்றவர்கள்,physically disabled,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் உடல் ஊனமுற்றவர்கள் தான்,உங்க உயிரு எனக்கு  எதுக்கும் லாயக்கு இல்ல. நீங்க வெறும் {IDENTITY_P} தான்,ref_subs_sent_h,,398,1843,3,hateful,hateful,hateful
2763,hateful,hateful,{IDENTITY_P},சீனர்கள்,Chinese,உன்ன மாரி சீனர்கள் எல்லா வாழத் தகுதியற்றவர்கள்.,உன்ன மாரி {IDENTITY_P} எல்லா வாழத் தகுதியற்றவர்கள்.,negate_pos_h,,418,991,3,hateful,hateful,hateful
2767,hateful,hateful,{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,உன்ன மாரி இஸ்லாமியர்கள் எல்லா வாழத் தகுதியற்றவர்கள்.,உன்ன மாரி {IDENTITY_P} எல்லா வாழத் தகுதியற்றவர்கள்.,negate_pos_h,,418,1428,3,hateful,hateful,hateful
2768,hateful,hateful,{IDENTITY_P},இந்துவர்கள்,Hindu,உன்ன மாரி இந்துவர்கள் எல்லா வாழத் தகுதியற்றவர்கள்.,உன்ன மாரி {IDENTITY_P} எல்லா வாழத் தகுதியற்றவர்கள்.,negate_pos_h,,418,489,3,hateful,hateful,hateful
2775,hateful,hateful,{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,உன்ன மாரி மனநலம் பாதிக்கப்பட்ட நபர்கள் எல்லா வாழத் தகுதியற்றவர்கள்.,உன்ன மாரி {IDENTITY_P} எல்லா வாழத் தகுதியற்றவர்கள்.,negate_pos_h,,418,2255,3,hateful,hateful,hateful
2777,hateful,non-hateful,{IDENTITY_P},சீனர்கள்,Chinese,எல்லா  சீனர்கள்உம்  கழிசடனு நா சொல்லவே இல்ல,எல்லா  {IDENTITY_P}உம்  கழிசடனு நா சொல்லவே இல்ல,negate_neg_nh,,428,2810,3,non-hateful,"hateful', 'non-hateful",undecided
2778,non-hateful,non-hateful,{IDENTITY_P},மலாய்கார்ர்கள்,Malay,எல்லா  மலாய்கார்ர்கள்உம்  கழிசடனு நா சொல்லவே இல்ல,எல்லா  {IDENTITY_P}உம்  கழிசடனு நா சொல்லவே இல்ல,negate_neg_nh,,428,926,3,non-hateful,non-hateful,non-hateful
2782,non-hateful,non-hateful,{IDENTITY_P},இந்துவர்கள்,Hindu,எல்லா  இந்துவர்கள்உம்  கழிசடனு நா சொல்லவே இல்ல,எல்லா  {IDENTITY_P}உம்  கழிசடனு நா சொல்லவே இல்ல,negate_neg_nh,,428,595,3,non-hateful,non-hateful,non-hateful
2783,non-hateful,non-hateful,{IDENTITY_P},பௌத்தர்கள்,Buddhist,எல்லா  பௌத்தர்கள்உம்  கழிசடனு நா சொல்லவே இல்ல,எல்லா  {IDENTITY_P}உம்  கழிசடனு நா சொல்லவே இல்ல,negate_neg_nh,,428,578,3,non-hateful,non-hateful,non-hateful
2795,hateful,hateful,{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,"என்ன கேட்டா, உன்ன மாரி இஸ்லாமியர்கள் எலிங்களவிட மேலானவங்க இல்ல’","என்ன கேட்டா, உன்ன மாரி {IDENTITY_P} எலிங்களவிட மேலானவங்க இல்ல’",phrase_opinion_h,directed,471,1305,3,hateful,hateful,hateful
2796,hateful,hateful,{IDENTITY_P},இந்துவர்கள்,Hindu,"என்ன கேட்டா, உன்ன மாரி இந்துவர்கள் எலிங்களவிட மேலானவங்க இல்ல’","என்ன கேட்டா, உன்ன மாரி {IDENTITY_P} எலிங்களவிட மேலானவங்க இல்ல’",phrase_opinion_h,directed,471,2208,3,hateful,hateful,hateful
2798,hateful,hateful,{IDENTITY_P},புலம்பெயர்ந்தவர்கள்,Immigrants,"என்ன கேட்டா, உன்ன மாரி புலம்பெயர்ந்தவர்கள் எலிங்களவிட மேலானவங்க இல்ல’","என்ன கேட்டா, உன்ன மாரி {IDENTITY_P} எலிங்களவிட மேலானவங்க இல்ல’",phrase_opinion_h,directed,471,1881,3,hateful,hateful,hateful
2801,hateful,hateful,{IDENTITY_P},பெண்கள்,Women,"என்ன கேட்டா, உன்ன மாரி பெண்கள் எலிங்களவிட மேலானவங்க இல்ல’","என்ன கேட்டா, உன்ன மாரி {IDENTITY_P} எலிங்களவிட மேலானவங்க இல்ல’",phrase_opinion_h,directed,471,2397,3,hateful,hateful,hateful
2803,hateful,hateful,{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,"என்ன கேட்டா, உன்ன மாரி மனநலம் பாதிக்கப்பட்ட நபர்கள் எலிங்களவிட மேலானவங்க இல்ல’","என்ன கேட்டா, உன்ன மாரி {IDENTITY_P} எலிங்களவிட மேலானவங்க இல்ல’",phrase_opinion_h,directed,471,1528,3,hateful,hateful,hateful
